Latitude,Longitude,Title
150.996958,-33.948434,Callistemon viminalis   B1S 8NC MD8 ONS
150.99457,-33.949862,Callistemon viminalis   928 ZB4 B2Z SM8
150.996937,-33.948513,Callistemon salignus   NTH MXB V4J F5K
150.994371,-33.950051,Eucalyptus sideroxylon   PMP HU3 AYQ 77P
150.994381,-33.949958,Eucalyptus sideroxylon   3BW B8M DGV CWU
150.996903,-33.94869,Hibiscus rosa sinensis   EJO UN4 5CX 86S
150.994531,-33.949351,Eucalyptus haemastoma   235 5DE 3EP QTR
150.99685,-33.948946,Jacaranda mimosifolia   1KN 5AV UHX XKQ
150.996818,-33.949087,Callistemon salignus   9HV 8D7 53E 76C
150.996783,-33.949229,Callistemon salignus   KR2 VUY K9M VJF
150.996765,-33.949349,Callistemon salignus   F7O 46C ECX GCG
150.996721,-33.949517,Callistemon salignus   Y16 FT9 6CQ 5SF
150.994883,-33.950147,Tristaniopsis laurina   YZ8 RE9 DU5 VTM
150.996661,-33.949807,Leptospermum petersonii   T4X E6E FP5 OP1
150.995367,-33.95011,Tristaniopsis laurina   X67 8YD CBN P7Y
150.996421,-33.949997,Tristaniopsis laurina   Y3M NQR V9X 8N4
150.996281,-33.950018,Lophostemon confertus   1JV 5CZ GFQ HC7
150.996002,-33.950037,Tristaniopsis laurina   YOV Q9R JHK Q6C
150.996145,-33.950021,Lophostemon confertus   DEH KME R8M RJV
150.995811,-33.950061,Lophostemon confertus   QT6 OZQ ME8 G3O
150.989124,-33.9539,Eucalyptus microcorys   448 QGQ OB8 DU3
150.989181,-33.953876,Eucalyptus microcorys   WUF V61 ZN9 HWE
150.989274,-33.953825,Eucalyptus microcorys   5SE Z2Q KD2 GKO
150.989341,-33.95379,Eucalyptus microcorys   M4Q 2VA TAP QU1
151.004199,-33.949324,Eucalyptus sp.   4A7 EXC D29 3T8
150.989399,-33.953759,Eucalyptus microcorys   SBY MCF 6RG O15
150.989478,-33.953716,Eucalyptus microcorys   3OE KRW ZZK YPF
151.003847,-33.949272,Pistachia chinensis   URT FW7 7RA OYR
150.989597,-33.953634,Eucalyptus microcorys   OMB GFY BN7 HWE
150.989685,-33.953595,Eucalyptus microcorys   U1O E9F 63D JGA
151.003273,-33.949426,Pistachia chinensis   KEK 819 ZQX 5MR
150.989843,-33.953499,Eucalyptus microcorys   3X9 4B4 WTX WDX
150.990009,-33.953406,Eucalyptus microcorys   O5K AFW VWM T7M
150.990228,-33.95327,Eucalyptus microcorys   5F1 41M FTS JZB
150.998318,-33.94583,Callistemon viminalis   7QZ T2O E69 VNK
150.99092,-33.952894,Eucalyptus microcorys   3G3 5ON UMD U1J
150.996222,-33.947334,Melaleuca quinquenervia   KPD 86G 8XR GTX
150.991018,-33.952834,Eucalyptus microcorys   FBP YGS 8DV KAC
150.991157,-33.952757,Eucalyptus microcorys   4RE 7RW 8WC KQ8
150.998205,-33.945801,Callistemon viminalis   ONR G56 6ZD G54
150.991416,-33.952593,Eucalyptus microcorys   6X4 9OY 8VV SA9
150.997845,-33.945752,Callistemon viminalis   3VP UN3 CZ9 J4V
150.997515,-33.945706,Callistemon viminalis   915 JGT 91K BZT
150.99626,-33.947175,Melaleuca quinquenervia   2FA GJ5 RAP WKH
150.99215,-33.95256,Callistemon viminalis   CJZ PQR EB7 2OR
150.997351,-33.94567,Callistemon viminalis   GQD Q7U Z96 OU7
150.996275,-33.947118,Callistemon viminalis   X7E K84 KAO YJY
150.997134,-33.945614,Eucalyptus sp.   36Z W7P CYX PXT
150.991845,-33.952588,Callistemon viminalis   8AM RKO 6FB JE9
150.991517,-33.952709,Callistemon viminalis   3B2 688 TGP 69X
150.996329,-33.94686,Callistemon viminalis   M5W 5G9 T2E A3E
150.991412,-33.952774,Callistemon viminalis   NY6 CGY CXN E9Z
150.996343,-33.946788,Callistemon viminalis   H38 X1O BAF ROP
150.991114,-33.952935,Callistemon viminalis   RH7 OFV 1CF 5K1
150.996995,-33.945614,Callistemon viminalis   H1Z 8KG XAT 35K
150.990968,-33.953018,Callistemon viminalis   BJQ 9PP 3G9 1MR
150.996351,-33.946756,Callistemon viminalis   F5E DAR 96N 1BO
150.990833,-33.953093,Callistemon viminalis   27J MAY XZN R79
150.996841,-33.945608,Callistemon viminalis   XBN 5HW N99 KE7
150.990574,-33.95324,Callistemon viminalis   XT5 Z6C YAQ M6B
150.996702,-33.945584,Callistemon viminalis   A44 GDC HAB 3H2
150.996361,-33.946675,Callistemon sp.   KU2 JBM S1D T17
150.990422,-33.953327,Callistemon viminalis   B4S JRU PMC Q41
150.996367,-33.946653,Lophostemon confertus   945 ZRS TW4 YUK
150.996589,-33.945567,Callistemon viminalis   TD1 GEJ SQR 5GJ
150.990166,-33.953466,Callistemon viminalis   SVH 1EM ZOX P62
150.99645,-33.945541,Callistemon viminalis   VHT RGY AMK JFH
150.996379,-33.946622,Callistemon sp.   31N 57K 3XE ZZ5
150.989999,-33.953561,Callistemon viminalis   DY7 8JA N22 Q8P
150.996273,-33.945506,Callistemon viminalis   PF2 1EY 5GO JOH
150.996392,-33.946567,Callistemon viminalis   OMN N38 XYA DK3
150.996101,-33.945481,Callistemon viminalis   OVR 5S7 P6N C8R
150.996401,-33.946534,Callistemon viminalis   5N2 T93 O47 GMF
150.996226,-33.946692,Callistemon sp.   HJU 4JF EKT D6P
150.989768,-33.953688,Eucalyptus microcorys   FZJ P9W N95 T76
150.99623,-33.946646,Callistemon sp.   R7A DDM H5T 7G8
150.996231,-33.946618,Callistemon sp.   OAO 8UP SW7 3WU
150.989324,-33.953942,Callistemon viminalis   EW3 6C3 GUH 6KB
150.9946547,-33.9452524,Lophostemon confertus   2N8 4CR 83F 2HS
150.989277,-33.953968,Prunus x blireana cv   BVS YHP G8T QZ9
150.9947821,-33.94527855,Callistemon viminalis   HOA VN7 BX8 W32
150.996173,-33.946364,Lophostemon confertus   CSH MT1 25X 73F
150.988939,-33.954152,Callistemon viminalis   VEH UPK 9DS VDA
150.994954,-33.945311,Callistemon viminalis   KFK ZZF 6FY M8G
150.995954,-33.946335,Lophostemon confertus   X8Q 2QS 33E 6XW
150.988687,-33.954336,Callistemon viminalis   HJK EXP NTU VVV
150.995115,-33.945341,Callistemon viminalis   UWY KNV JRD J32
150.988533,-33.95453,Callistemon viminalis   D41 1DN JCE OXJ
150.988617,-33.954185,Eucalyptus microcorys   JAQ RN2 XVN GN9
150.995611,-33.945417,Callistemon viminalis   TNR CW8 5XT GSE
150.988685,-33.954153,Eucalyptus sp.   KUD A69 4EV VXY
150.988771,-33.954097,Eucalyptus microcorys   9NZ OFZ 3WP C9E
150.994467,-33.946237,Lophostemon confertus   DO5 SZJ P6D V8P
150.994839,-33.94617,Lophostemon confertus   3G1 O5C TV1 XZ8
150.994011,-33.945461,Callistemon viminalis   T2B N3W JRP W4H
150.994049,-33.945279,Eucalyptus sp.   CXC WEQ 95W 3Q9
150.995596,-33.949488,Callistemon sp.   KXS ERX 7VJ ZRV
150.994063,-33.945839,Eucalyptus sp.   X5W 96E 88D VE4
150.989116,-33.954933,Lophostemon confertus   KQN TOX K16 O4P
151.003631,-33.949688,Callistemon viminalis   3DD DR3 57R 31O
150.98932,-33.954954,Lophostemon confertus   E35 9Y8 R4V N9K
151.003664,-33.949843,Callistemon viminalis   FY8 16A AHU EJH
150.992956,-33.949069,Tristaniopsis laurina   9B3 W8W ZN9 RW5
150.989656,-33.955002,Lophostemon confertus   XB1 PV5 N21 818
150.993016,-33.949125,Tristaniopsis laurina   U2T FP4 4GB VEJ
150.993067,-33.949177,Tristaniopsis laurina   EO3 5Z9 8JO EP2
151.003688,-33.949963,Callistemon viminalis   1D4 GJY CBH N8X
150.993207,-33.94933,Tristaniopsis laurina   Q5H UCS MPJ A61
151.003747,-33.95014,Callistemon viminalis   6HE VN2 M5R G1D
150.990006,-33.954873,Callistemon viminalis   PJX JSS CTS AKP
150.990012,-33.954784,Callistemon salignus   YY3 5W6 44S 46N
150.993244,-33.949401,Tristaniopsis laurina   DCD JX3 6XU 11Z
151.003781,-33.950276,Callistemon viminalis   K3W OY6 H1V K9K
150.990044,-33.954642,Callistemon viminalis   PUR 5ZM RAE YFW
150.993296,-33.949452,Tristaniopsis laurina   XJO X22 W72 EQV
151.004118,-33.950355,Callistemon viminalis   OJJ FNM 4VM R3Z
150.990107,-33.954487,Callistemon viminalis   WMN J4K XNK SHG
150.993343,-33.949506,Tristaniopsis laurina   NEN 2EN UG1 283
151.00426,-33.950314,Tristaniopsis laurina   3QY K5N SCQ NEZ
150.993507,-33.949946,Tristaniopsis laurina   PSJ BZ9 WPE J9N
150.990257,-33.95431,Callistemon viminalis   8JA 6Z8 726 6W6
151.00434,-33.950369,Nerium oleander   C8Q 5TH U3Z 8CY
150.993292,-33.950064,Tristaniopsis laurina   PO9 FA1 NDW YXY
151.004326,-33.950485,Callistemon viminalis   SQD NS1 QG2 78H
151.004176,-33.950493,Callistemon viminalis   BE3 M7B HKM EOP
150.990661,-33.954074,Callistemon salignus   TM2 EMM M3A 8H8
151.004005,-33.950476,Callistemon viminalis   HFC R8J UPK GZE
150.990792,-33.95399,Callistemon salignus   YVX WNA 8FN TRD
150.992997,-33.950242,Callistemon viminalis   583 C4R 9D3 BEA
151.003881,-33.95062,Callistemon viminalis   4T2 69E SSS OM1
150.992889,-33.950304,Melaleuca quinquenervia   TEK OPE BUB AAU
150.991239,-33.953745,Callistemon viminalis   6GJ RZT EJA XP8
151.003943,-33.950852,Callistemon viminalis   WA4 3KM BOJ 6MC
150.991407,-33.953652,Tristaniopsis laurina   BJ8 754 HFM 21A
151.003991,-33.950996,Callistemon viminalis   COD KHW GKE 3GD
150.992742,-33.950379,Callistemon viminalis   26U WHK RYG MZ6
150.991525,-33.953578,Callistemon viminalis   VJX 79X 833 Q4N
151.003999,-33.951101,Callistemon viminalis   5DW 6ZD 44N FJK
150.992693,-33.950409,Callistemon viminalis   WTB FH2 N7A V8W
150.991952,-33.953362,Callistemon viminalis   4QU 6N4 WMK ZD3
151.004022,-33.95142,Callistemon viminalis   RQC 7UY 6MX K24
151.003882,-33.951501,Callistemon viminalis   TOZ UYC YNF GCJ
150.992116,-33.953305,Callistemon viminalis   FKE BU2 B2E 7PE
150.992395,-33.953231,Callistemon salignus   EQ1 QQS W1V C2D
150.992508,-33.953212,Callistemon salignus   6GY 22Q 4SJ ABG
150.992628,-33.953198,Callistemon viminalis   Z9G SOK 7XS UTX
150.992952,-33.953194,Callistemon viminalis   2NZ PRO 67U AZY
150.992322,-33.950614,Araucaria heterophylla   XSK QHF GDF 9F1
151.003926,-33.951314,Callistemon viminalis   Y43 DHN XT3 6P8
150.993096,-33.95321,Callistemon viminalis   NRA GP7 K1B 7J3
151.003936,-33.951205,Melaleuca styphelioides   MXP 3GE SBK QD1
151.003927,-33.951178,Callistemon viminalis   CY8 TAW KAS GZM
150.993614,-33.953281,Eucalyptus ficifolia (grafted stock)   QC8 AE2 DKH QY4
151.003921,-33.951151,Waterhousia floribunda   GOS QE2 7M1 SNG
150.99146,-33.951317,Eucalyptus sp.   UMY QQD 9A5 PFQ
150.993823,-33.95331,Eucalyptus ficifolia (grafted stock)   PMR N5C OR8 JNZ
150.993972,-33.953328,Callistemon viminalis   AFO CF8 8NV KF6
151.003848,-33.950911,Callistemon viminalis   EH6 EH2 Z25 OFV
150.994254,-33.953377,Lagerstroemia indica cv.   GF5 9BM DFJ FRU
150.994422,-33.953435,Callistemon viminalis   G17 7E7 PYH BES
150.99189,-33.951842,Eucalyptus paniculata   W5P 1KS 7JJ 43Z
151.003764,-33.950646,Callistemon viminalis   ZKD CPH MZ5 WDK
150.994619,-33.953349,Tristaniopsis laurina   1C6 1J9 9K3 4YM
151.003744,-33.950501,Callistemon viminalis   TW8 EVR SEN CYO
151.003705,-33.950388,Callistemon viminalis   WUO PNX T84 E9K
151.003662,-33.950243,Callistemon viminalis   H4U TB1 FA7 G9A
151.003568,-33.949976,Callistemon viminalis   477 63C 7MO QER
151.003536,-33.94982,Callistemon viminalis   TXO YZA WYN HHW
150.991912,-33.951854,Eucalyptus saligna x botryoides   SDD 1XR RYU 8RH
151.003514,-33.949624,Melia azadarach   2JO 882 A99 PKU
150.994978,-33.953042,Callistemon linearis   32B NBD C42 XMU
151.0035,-33.949532,Callistemon viminalis   U7V AGQ 8C7 MVZ
150.992002,-33.951985,Eucalyptus paniculata   BCO B4T 23E WZA
150.994771,-33.95337,Callistemon viminalis   T5R 8T8 SZH XJ4
150.994656,-33.953695,Eucalyptus sp.   BNS SDS AP9 6YF
150.99203,-33.952014,Eucalyptus microcorys   FD4 Y9A AZ3 ANO
150.99215,-33.952171,Eucalyptus sp.   MRH 43A 1MK HCO
150.992163,-33.952187,Eucalyptus sp.   95F BBK DTM ZAG
150.992182,-33.952209,Eucalyptus sp.   5XK 3H6 4N3 62F
150.992354,-33.9522,Callistemon viminalis   YXD BT5 MQY QDO
150.992334,-33.952174,Corymbia citriodora   EGT Z69 55J 699
150.992273,-33.952103,Callistemon sp.   7FG NZT EG8 U1K
150.992256,-33.952084,Unident / evergreen / Native   FF1 6M4 654 9RE
150.99223,-33.952062,Corymbia citriodora   855 RU3 4DO SHB
150.992209,-33.952071,Callistemon sp.   2K4 GC7 358 G55
150.992172,-33.951987,Callistemon viminalis   BE6 VZK P67 WAX
150.99215,-33.951963,Callistemon viminalis   AMO ECD CWJ 3RJ
150.992061,-33.951841,Callistemon viminalis   QFG TNN QPT OA3
150.991974,-33.951736,Callistemon viminalis   STA 4CG WES CYW
150.991801,-33.951525,Callistemon viminalis   T65 7K2 ROT 7TV
150.991717,-33.951432,Callistemon viminalis   JZR 54G 6F5 ER5
150.991676,-33.951378,Callistemon viminalis   11A FO7 D19 N4U
150.994645,-33.953966,Acacia sp. (Native & Evergreen)   EVJ 1CQ 52Q 6T7
150.991667,-33.951365,Callistemon viminalis   HQF PBR 3OD FXS
150.994678,-33.954049,Callistemon viminalis   6Z9 PZQ 6U1 1K6
150.991635,-33.951322,Callistemon viminalis   P7A 6RO RNP 6MM
150.994527,-33.954008,Callistemon viminalis   79G FJ9 K46 293
151.004115,-33.951563,Callistemon viminalis   HJM KEX EBY 3NT
150.994362,-33.95391,Melaleuca linariifolia   ZVN 4QK B6C YRQ
150.991614,-33.951283,Callistemon viminalis   KH4 119 QHF Q6P
150.994148,-33.953888,Melaleuca linariifolia   SKR GO3 QQG F2N
151.004257,-33.951639,Callistemon viminalis   8ER KO1 1QE JT1
151.003896,-33.951474,Prunus sp.   JH6 A8T FQQ HBG
150.991614,-33.951173,Callistemon sp.   6V5 F88 ORW R2P
150.99352,-33.953864,Melaleuca linariifolia   24W 9PA X8H JDK
151.003866,-33.951531,Prunus sp.   GPN M5X JY3 GAJ
150.993398,-33.953874,Unident / evergreen / Native   991 KR8 HZG PRW
151.003856,-33.951544,Prunus sp.   WP1 QXS UT3 FNH
150.991694,-33.95112,Callistemon viminalis   YSE 6RD 47M FNH
151.003814,-33.951576,Prunus sp.   WCF 9DT 36V VE4
150.991751,-33.951084,Callistemon viminalis   QFF YS5 WMW GTF
150.993361,-33.953881,Melaleuca linariifolia   ZCY 8CV RKP AFF
151.003794,-33.951587,Prunus sp.   DBJ THP GF9 1CB
151.00374,-33.951597,Prunus sp.   FGO U18 2KG NA5
150.991869,-33.951016,Callistemon viminalis   3D9 3NM 4EU M7K
151.003679,-33.951615,Prunus sp.   77C XPX TMD HT8
150.993086,-33.953936,Melaleuca linariifolia   AXH 7TJ KBP FFF
150.992795,-33.954029,Melaleuca linariifolia   2VM 3HJ 2N3 SFM
151.003621,-33.951625,Callistemon viminalis   8TW 3M4 88M 3NM
150.991992,-33.950955,Callistemon viminalis   U7J 6T3 6NJ OPE
151.003714,-33.9517,Callistemon viminalis   UBG WBG 2OQ HA5
150.992524,-33.954123,Tristaniopsis laurina   2Q8 N6D OCA 6ET
150.992094,-33.950887,Tristaniopsis laurina   4QX FEX YEC TKU
150.99226,-33.950799,Callistemon viminalis   YP4 ZRF 7TU RMY
151.003218,-33.951813,Callistemon viminalis   R44 JR3 6Y4 23Y
151.003269,-33.951703,Callistemon viminalis   TQR K4R V21 E8D
151.00308,-33.951943,Callistemon viminalis   A6E 49X 373 GAZ
150.992289,-33.950783,Callistemon viminalis   CJ3 O4F Q52 HRB
150.991347,-33.954762,Callistemon viminalis   XHX 8R1 MMG 6SU
151.003046,-33.952085,Callistemon viminalis   XQC O75 S3K X62
151.003026,-33.952254,Callistemon viminalis   3M1 5BG JGA TYM
150.992494,-33.950667,Callistemon viminalis   CFO 1WZ 4WE MTA
150.991409,-33.954621,Callistemon viminalis   Y2S QF9 1P8 FEG
150.992552,-33.950625,Callistemon viminalis   TBC 6ZX 236 AWS
150.992673,-33.950558,Callistemon viminalis   GT5 EFW 96W 2DS
150.991743,-33.954434,Callistemon viminalis   YHN XR5 GDS MM5
150.991871,-33.954356,Melaleuca linariifolia   VTG KC5 JO6 W9F
151.003108,-33.952504,Callistemon viminalis   1AO FH2 A4N N2Q
150.992205,-33.954158,Melaleuca quinquenervia   S44 3G8 DGQ EHZ
151.003419,-33.952435,Callistemon viminalis   HQD HKX 4UN QF4
150.992967,-33.950405,Melaleuca quinquenervia   XSC 9FV 7QX H12
151.003637,-33.952394,Callistemon salignus   JST CGX XVR XES
150.992131,-33.953691,Acacia sp. (Native & Evergreen)   VAW SXZ AW3 1RX
150.993046,-33.950354,Jacaranda mimosifolia   JFF ENN 45A 3NQ
151.004083,-33.952289,Callistemon salignus   T5N TOS NBY FT2
150.991706,-33.953603,Callistemon viminalis   6GM WJC E3R G2S
150.993088,-33.950337,Tristaniopsis laurina   64B UHB HR2 OOU
151.004361,-33.952244,Callistemon viminalis   VUZ D96 986 AN5
150.991436,-33.953751,Jacaranda mimosifolia   BX2 58W HJ7 KF5
150.993225,-33.950257,Callistemon viminalis   7FG VB4 GYO 765
150.991321,-33.953813,Lagerstroemia indica cv.   2V8 WXU YPP 67E
151.004777,-33.952169,Callistemon viminalis   7P8 6XB HHE 3EK
151.004932,-33.95217,Callistemon viminalis   7J1 SC3 HK9 CFF
150.991116,-33.953929,Callistemon viminalis   T3A PO7 ZP4 M6B
150.993873,-33.95014,Unident / evergreen / Exotic   4VQ MCV 3A7 P4D
150.990933,-33.954028,Callistemon viminalis   1E1 BG3 JWT 7Y3
150.990861,-33.954073,Callistemon viminalis   PHY 4T7 3U4 OYV
150.99071,-33.954155,Jacaranda mimosifolia   52R 71A 1TU NMJ
150.99393,-33.950232,Unident / evergreen / Exotic   CSC FX3 RWA 19K
150.990283,-33.954431,Flindersia australis   E81 647 SAP 9OX
150.994025,-33.950535,Callistemon viminalis   OVB 7YF PW4 162
150.990206,-33.954537,Flindersia australis   EZ2 2CU JTE 9VX
151.004435,-33.952322,Melaleuca styphelioides   V9Z 9CY P86 D1K
150.990134,-33.954777,Callistemon viminalis   AAX AAH CDM MQ9
151.003748,-33.952447,Callistemon viminalis   8H9 PYT 45T 6HU
151.003595,-33.952491,Callistemon viminalis   KK2 4RY XQE GE9
151.003424,-33.952534,Callistemon viminalis   3G3 BMC 3N4 4PH
150.991449,-33.955226,Lophostemon confertus   DU1 OGS T4K 6GM
150.991313,-33.955204,Lophostemon confertus   9OT GQM QVE R2F
151.002937,-33.952742,Callistemon viminalis   5GP ODT SBE QN4
151.002906,-33.952899,Callistemon viminalis   BF2 E3U CBV 4B3
150.993583,-33.951176,Callistemon viminalis   Q7Z T2X BZD 9JE
151.002872,-33.953107,Tristaniopsis laurina   JVQ 69F S6V BTR
150.993199,-33.951415,Callistemon viminalis   DTE YUO WRJ F93
150.993134,-33.951554,Palm sp. (Exotic)   XF7 6A7 DFM SKB
150.993036,-33.951621,Callistemon viminalis   MUT Y8N O8R 25Q
150.992903,-33.951608,Callistemon viminalis   1VD 1H2 2J7 6ZS
151.003253,-33.953338,Melaleuca linariifolia   4X2 1XC 8K6 C5J
151.003392,-33.953324,Lophostemon confertus   A1V 2XA D6E O89
151.00366,-33.953285,Eucalyptus tereticornis   M7H 6VS A3D VVW
151.004408,-33.953202,Lophostemon confertus   19A H2Z 21N RRG
151.004612,-33.953177,Lophostemon confertus   CGW JXB 52M AUO
151.004761,-33.953167,Lophostemon confertus   8WF 53N P6X O9P
151.004918,-33.953135,Lophostemon confertus   51K UNC J86 AOY
151.005442,-33.952889,Callistemon viminalis   7RB RGF NO7 RTH
151.005441,-33.952635,Callistemon viminalis   GEH KGT E4B 84R
151.005414,-33.952452,Callistemon viminalis   OEU 64D YQ4 B5G
151.005327,-33.952023,Callistemon viminalis   6M4 MHU DH1 PYW
151.005309,-33.951889,Callistemon viminalis   9SX QHY BQP Z7U
151.005248,-33.951576,Tristaniopsis laurina   PRA FBT Y38 NFG
151.005221,-33.951465,Callistemon viminalis   FQZ 9QE BQC O65
151.005196,-33.951317,Callistemon viminalis   1PV G21 C3S RAU
151.005148,-33.951171,Callistemon viminalis   P5E FYX JBD S38
150.993122,-33.951344,Callistemon viminalis   4BM MH5 TQ9 JVE
150.993237,-33.951273,Unident / evergreen / Exotic   K8K 2CA 2DD T5D
150.99337,-33.951195,Callistemon viminalis   RAK VGP PFD E8A
150.993606,-33.951047,Callistemon viminalis   V1E YXH COT WG2
150.993732,-33.950904,Callistemon viminalis   R8P GKP UHV 7XM
150.993783,-33.951037,Callistemon viminalis   M9D ZVF UQ9 HC8
150.993819,-33.951316,Callistemon viminalis   ND2 1ED 4YP Z68
151.004993,-33.950255,Callistemon viminalis   NPM K7Z 8ZF BQG
150.993846,-33.951387,Callistemon viminalis   HRB UN2 B7E VVR
151.005046,-33.950368,Callistemon viminalis   ONO 7N2 Y75 ZSO
150.993884,-33.951451,Callistemon viminalis   Q9B A7Y WDJ TWK
151.005064,-33.9505,Callistemon viminalis   322 VXT 5Y6 SO3
150.993955,-33.951529,Callistemon viminalis   8N4 R2M H41 1UH
150.994044,-33.951606,Callistemon viminalis   EXM EV9 6OM AUA
151.005131,-33.950854,Casuarina cunninghamiana   Y1V K86 KWB P7F
150.994114,-33.951742,Callistemon viminalis   1NT 1HC 6QO 3QA
150.994133,-33.951851,Callistemon viminalis   KV4 7Y7 B6F B2O
150.994156,-33.952022,Callistemon viminalis   JKE 76E NSZ 3CB
150.994058,-33.952052,Callistemon viminalis   M8H 7XA NXQ MCY
150.99404,-33.951945,Olea europaea   2E8 V18 MMS RCA
150.994045,-33.95191,Olea europaea   EKG 48C RBB HXR
150.993926,-33.951663,Callistemon viminalis   662 XN5 JPN AHD
151.003077,-33.949445,Jacaranda mimosifolia   TW9 E4O F2J 3RX
150.993894,-33.951595,Callistemon viminalis   JAU S12 RD8 CK3
151.002885,-33.949483,Tristaniopsis laurina   WC9 EEF QBB XKP
150.993765,-33.951465,Callistemon viminalis   KWW EFQ SZK GVO
151.002794,-33.949477,Pistachia chinensis   C5W 6Y4 PQ6 SWH
150.993699,-33.951367,Callistemon viminalis   KTM 193 OBS U22
151.002526,-33.94971,Callistemon viminalis   PZK 1NQ OZK WAW
151.002645,-33.94969,Callistemon viminalis   FMD 567 UDC Y6V
151.002582,-33.949853,Callistemon viminalis   381 GO8 Z81 XVQ
151.002695,-33.949817,Callistemon viminalis   FHB J1H CNG 5CK
151.002709,-33.949972,Callistemon viminalis   FFO VA5 SE8 ZZY
151.002605,-33.949993,Callistemon viminalis   27H 3R2 FKZ 8V4
151.002744,-33.950064,Callistemon viminalis   N9M 2AJ C2X PU8
151.002755,-33.950154,Callistemon viminalis   2UF VYB A32 6OR
150.993841,-33.950924,Callistemon viminalis   GJ6 D1Y 74G 5DJ
150.993918,-33.950818,Callistemon viminalis   MWM ED8 891 9CP
151.002807,-33.950315,Callistemon viminalis   GFD 3OB AYB 814
151.002683,-33.950324,Callistemon viminalis   6KH 6EC HHY QNQ
